Employee_ID;Salary;Department
28542;3595;2
24737;7270;7
29889;5304;5
18951;5194;5
22218;8384;4
10469;5462;6
15443;3881;2
15484;2443;4
17388;4435;4
23096;1386;3
6945;4076;7
18916;2310;2
15641;6733;4
27579;1560;7
8618;8138;7
6451;3862;6
19293;7992;5
17491;2409;2
28499;8517;5
11300;8098;7
15284;1005;5
24180;5114;2
20232;8957;1
5596;3085;3
12449;4290;7
19779;7238;3
22082;7951;4
6583;5333;2
21688;8150;2
20182;4390;5
23507;7011;1
4165;4756;3
28735;7996;5
11175;4115;6
18826;3941;7
24932;5954;2
7870;7008;5
19756;2187;6
681;7244;2
86;7854;6
20650;5919;6
10234;3868;6
11297;7016;2
4920;5112;1
26018;8246;6
22982;3688;7
3676;4150;6
2570;6339;3
7930;6511;7
25384;2808;6
4584;4934;4
10363;7347;2
18153;5692;5
10815;6269;4
3197;5227;6
5211;5684;4
3066;1211;1
2866;4205;3
10628;1278;7
23764;1403;1
12660;1888;2
19755;2790;7
4059;4105;5
859;4140;5
9532;1010;7
459;1504;1
26856;8590;6
17391;8737;2
13536;5309;7
24070;4749;2
12112;5701;1
8608;7059;5
4797;5079;7
18693;5436;7
10938;5380;3
17824;2876;6
12213;8531;4
20154;7348;6
10182;3683;4
1056;3019;3
29490;2621;7
28118;2540;3
24552;1471;1
11028;2002;5
16662;4360;4
4473;2695;1
1546;1391;6
29409;7551;7
26715;3576;7
10956;7097;7
507;5288;3
17613;5364;1
18056;8063;1
27869;8154;2
21809;3330;3
28795;5162;3
5264;5792;2
19933;5353;6
2316;2663;1
14724;2853;5
10232;2857;3
21930;6954;3
21396;5246;1
12158;7274;7
27210;6710;4
23955;4862;7
6791;6632;7
6942;7737;5
29275;1142;2
21601;1911;2
25447;5480;5
9336;6800;2
25419;5296;7
3925;3993;7
17961;1764;5
19491;3074;7
8354;3157;5
23992;6417;2
2341;2496;7
2224;4895;4
25219;5499;2
14683;7896;4
13062;5213;4
26870;4303;2
25999;8382;4
25717;7086;7
23128;1776;1
20728;1274;5
4663;5185;4
28252;7668;4
9365;3790;4
25037;8481;7
16349;1227;6
22721;6006;1
14554;2261;1
9749;5950;1
24549;7172;4
21786;1321;2
2503;7349;5
16830;7916;3
10284;2482;3
3334;8335;6
13168;8846;6
12344;8249;5
11269;4698;3
3912;7084;7
17306;8973;3
14674;5146;7
6068;1960;2
5851;5489;1
16960;3855;5
3738;6626;3
29759;7452;7
21014;3278;6
28139;7503;6
16590;6973;3
6996;7055;2
8347;6102;3
12235;3590;3
16559;3331;2
13987;4999;2
7070;5727;7
21693;1093;6
18423;4860;1
28700;3039;7
10975;6413;7
24437;4295;1
25661;3116;4
21448;8897;5
4656;7942;3
21770;7739;2
6915;3029;6
3488;3480;5
15239;2700;3
20420;4378;5
14990;7885;7
29208;6616;1
26619;1922;4
2431;3485;3
19335;2992;1
8703;3101;2
4840;4857;7
14568;2885;1
18791;7476;3
29891;2598;1
13809;8983;7
7622;8372;6
12058;1716;6
5958;4094;5
21545;1777;3
25090;4799;2
20161;1689;1
6138;3622;4
5792;5771;1
19834;6110;5
7301;3031;7
2612;3336;7
10683;7782;3
17998;4650;3
17224;3432;3
14831;7416;7
14263;3624;6
24841;6468;4
1798;5948;3
11248;5310;6
4921;5869;7
17130;4446;4
3347;8963;4
27051;5180;2
26762;8414;3
26932;8421;1
24056;3232;6
25487;4506;2
14446;1428;6
26687;1318;1
20987;3583;4
12227;1426;6
10926;5929;2
210;2165;3
21735;8290;7
6609;8863;4
24174;1474;3
15928;5946;4
7476;4652;3
9665;5762;3
23485;7774;2
19309;5846;3
19620;7564;6
1797;6218;2
23623;1564;5
21030;8756;3
21043;2582;6
20944;8214;1
23357;7352;2
27480;5243;3
5380;2935;6
27219;3530;2
11828;2038;1
23300;3414;5
13605;3354;2
11313;6034;2
14087;3500;3
27659;6273;4
23205;8144;4
13782;6521;5
20184;6192;7
24069;8127;1
4048;6351;5
20912;1662;7
21132;8256;5
9077;8832;4
24825;8628;4
5911;6586;5
13106;7413;4
26222;1696;2
18766;8317;2
15772;4805;4
3955;6878;6
9727;8479;4
2365;2037;6
6011;1100;4
1874;2627;4
14844;1411;5
15519;8972;4
24302;5529;2
9321;6231;1
9736;3125;6
5690;3261;3
28839;2690;7
9293;1226;3
7503;2571;1
17725;1327;3
12225;2010;1
5829;8962;2
25651;8933;3
3534;5120;3
10459;3082;1
5697;4452;7
855;6837;7
28656;7061;5
10931;5482;7
21890;8985;3
21804;7637;3
2955;8159;6
24697;2332;6
14582;3316;7
13924;1361;5
3650;8856;1
16529;2821;1
20377;4441;7
16019;2949;1
18256;5789;4
20265;5754;6
21328;4709;7
7621;8491;6
11484;7510;6
25793;5781;4
13365;4747;7
47;6619;3
25446;7665;3
729;7810;2
27545;1002;1
423;2214;1
20900;6819;4
6039;1293;1
24383;3776;6
18243;5313;7
24548;3932;2
15760;3178;2
23935;8761;7
15217;5465;6
9782;2435;4
12182;1682;3
5563;5059;2
19018;8752;2
1276;4752;7
1083;5903;7
16404;2846;6
20863;7128;1
10609;5974;1
350;5050;4
26143;8646;5
27079;3298;6
7774;2035;5
15228;1832;7
9113;5051;6
11095;4040;3
1300;7119;4
29220;8311;4
11991;6756;6
13967;8458;6
16134;5477;2
27595;3639;1
12185;3377;6
13012;6068;3
27796;5985;2
29020;6125;5
12795;6991;3
23215;7293;5
17607;1654;2
9525;1490;6
13441;4927;5
9866;5219;5
7249;1386;6
29235;8059;2
14229;8527;1
16967;2494;2
13590;2911;3
17333;4592;1
29736;7722;6
5712;2176;2
16947;7601;2
5809;8347;2
29217;8775;1
1153;2170;5
6893;3881;1
24806;2335;1
20962;3556;7
26979;5829;5
20454;1064;2
2986;4957;7
24071;3384;2
24126;1982;5
10671;6992;1
20291;6424;6
25826;2219;2
5129;2276;1
26320;1277;3
21528;5791;1
27634;5157;1
2007;2851;4
25074;8073;2
19009;7864;6
27116;4353;4
14311;7180;2
6799;5569;6
20034;4059;6
3287;4245;2
10745;2459;4
28373;3687;3
29300;6926;5
17438;3389;2
12004;1372;4
28191;7388;3
15800;1277;4
2908;3813;6
25237;8484;4
26483;2824;1
22737;6003;7
12656;1883;7
8232;2117;6
8989;6337;7
25704;4012;2
9126;4132;5
18897;8006;6
16287;8849;7
2044;7320;3
27888;3306;3
28224;4361;3
3483;6235;5
8429;4563;5
16267;5376;6
5433;7580;7
28101;5987;3
7180;3766;1
16923;3197;7
1192;1447;5
21277;4021;7
25563;1578;6
21350;7813;2
25129;4400;1
28223;2447;3
6107;4537;7
7782;1386;3
16978;6483;6
24956;7562;4
26185;6344;5
2035;4033;7
367;2282;1
16334;6816;5
10483;8195;7
29550;5613;2
11579;1207;6
11702;7452;6
332;8111;6
46;1509;2
11333;1764;3
28833;5769;6
12757;6848;6
9036;5073;6
16610;2963;2
23367;6343;7
4761;8868;7
4352;3869;7
16552;7890;7
25685;2969;4
27374;7888;6
11546;6140;6
19390;5616;1
15183;3366;3
19273;3567;6
7740;3773;6
21968;8446;6
4683;8511;3
25957;7558;4
18630;3909;7
14093;7758;2
6607;5873;6
8544;3521;2
16914;1301;3
28972;5708;6
13189;4317;5
6913;5763;4
3821;6797;7
17784;5931;5
7939;8100;3
14180;5248;6
27407;8087;6
3160;2316;7
4243;1974;1
13511;1241;6
21496;1390;5
3730;4538;5
1149;7694;5
6105;1085;5
26195;6988;4
11258;4310;7
11779;8787;2
9423;2759;6
17089;8645;3
22232;1233;3
2222;6661;6
12469;3877;2
2958;6168;4
23437;4816;7
10301;3299;5
18418;8060;5
16118;5767;4
10143;5444;7
18857;8090;4
13476;4006;7
5065;5330;1
14870;2913;5
7837;4031;3
9847;3246;1
10402;8132;1
25365;8174;1
18235;5886;4
635;7476;3
9699;2854;3
8060;2043;7
23807;7885;2
29313;3735;7
26767;5907;2
11599;3811;5
15900;8015;5
5775;2475;6
17232;4431;4
539;7827;2
1821;7524;2
2179;8142;3
23590;2554;7
16769;1386;2
9834;6676;6
152;4546;3
7756;3796;1
17470;5524;1
19113;1522;7
7587;1889;1
28805;5417;2
14618;3192;2
6355;7622;7
10534;6858;5
20128;2662;2
10914;6852;3
5252;1348;5
29442;7884;4
24045;3503;6
349;1103;3
593;8848;1
64;8664;3
15927;5803;7
9510;1279;4
16482;6241;5
8138;6287;1
3515;1133;7
11889;1063;1
16907;7832;6
1877;7965;3
22633;4629;7
7598;4564;1
24555;6292;2
11476;5949;6
16427;3397;7
5540;4229;1
21094;8294;1
20588;4896;1
17179;5533;6
16040;4067;5
10510;4554;7
12802;7723;3
7469;4648;4
16034;8367;5
21830;4964;3
3420;8753;3
17891;8827;3
26939;8693;7
24218;3387;2
13561;4789;2
14955;6460;6
27767;7683;6
12323;4919;2
2266;8886;3
29523;2379;3
21474;1754;6
24656;2150;1
27821;8476;4
6541;1216;4
15428;4350;2
29423;7645;2
23025;7402;4
5068;3290;3
14425;4910;6
16024;4445;2
10685;1720;5
2051;7003;6
14116;7982;2
16439;7212;4
27232;3906;7
25311;6426;4
2466;5944;5
25819;1146;7
9717;6664;7
3724;5241;5
24901;1002;2
6620;7775;1
19450;8141;3
26298;8778;7
18393;8200;1
13467;2783;5
5270;1557;4
5536;4308;5
13170;7288;5
19502;5305;4
21419;2999;7
5451;6705;1
3599;8307;4
25134;7294;4
14465;7334;2
23348;3649;6
4084;1359;7
15383;7082;1
1115;4263;5
13240;7223;1
13929;2966;5
1051;2535;3
29542;6544;7
13912;7800;1
19016;6902;1
8988;2488;1
7965;8877;5
18556;6735;5
25978;3221;7
26770;4647;7
19719;6084;6
4598;4240;5
28739;1238;1
25062;2265;3
18963;3239;7
8592;8249;2
22306;4245;6
4063;7080;1
11596;2796;6
2491;8888;4
21404;8043;2
3389;2858;4
5464;1772;2
13538;2183;6
2248;2174;1
16571;8713;6
29894;4043;6
13964;4329;2
14672;1258;2
6319;1337;6
26640;2730;2
4472;4838;3
13400;4985;2
5460;4060;6
2832;6167;6
22646;6179;7
11270;6268;6
11354;2539;1
9813;4879;6
7865;4793;2
4150;4932;6
19529;5271;1
11283;5872;2
19556;7920;3
8401;8634;3
24753;3179;2
21554;7797;4
28111;4263;3
17052;7279;4
23520;7096;3
5922;8690;2
14974;6016;7
16564;2221;7
22864;8432;6
25035;7408;4
21719;8875;6
17599;8108;1
6209;7422;7
2626;2933;5
21143;2998;2
20891;4862;1
24340;3145;3
8002;6851;6
23729;5463;1
3745;5887;2
19783;1949;3
11999;3809;2
18676;6560;4
5422;2799;4
10294;7073;2
20697;6176;6
23111;2769;4
194;3959;1
7259;2991;2
28553;7512;7
8408;3110;4
8522;8733;5
8696;2145;2
5105;3428;3
10113;2976;6
9601;8872;4
10040;5230;1
12763;1037;5
11924;6796;2
23995;7456;6
6695;3688;6
24063;3308;4
28947;1992;5
16424;2148;3
382;7626;5
6987;7290;7
9408;2350;7
16734;8362;6
12977;6065;7
14902;6037;3
6000;7687;5
4979;7129;5
8879;1155;1
16295;3751;1
16894;7959;3
4430;1157;2
23330;8361;5
11116;5016;1
23608;4983;6
5667;6158;5
4376;2171;6
5056;4187;2
7478;7649;2
7936;8509;5
10794;1472;3
871;1819;4
5309;6262;7
9428;6535;4
11540;8482;5
26871;2315;4
29537;3943;4
24707;7130;6
6310;5893;5
3649;6662;4
25165;8997;4
13164;1786;6
5168;7106;2
20045;2665;3
1443;1796;5
3246;6079;2
22324;3097;2
18186;3073;5
19459;6610;1
10005;5186;6
26150;8190;2
21639;3327;7
29119;2350;6
10340;1851;3
12562;2378;7
29237;7140;4
27715;4105;6
27925;4568;5
2646;6965;2
20355;3861;4
8922;5068;5
23328;6294;3
7687;3680;2
12694;3788;7
14303;2316;1
4027;6413;7
12548;2517;7
3571;4267;4
7862;2537;3
29219;8310;5
2608;3600;5
10439;5375;7
16848;7488;7
23980;3699;7
24631;3373;1
20311;3451;3
78;2984;5
8450;8510;3
3491;6913;2
11272;1959;7
13507;5875;7
9220;3813;1
9442;8883;2
25546;8171;3
14920;5458;1
14204;2924;1
5495;3787;7
27756;7326;7
29461;4009;6
8870;1833;4
26904;1704;4
21322;5218;6
5691;8417;1
23581;2198;4
23868;1639;6
26918;4798;6
28071;3464;4
29047;8015;3
345;3485;3
29326;7297;6
26609;5138;4
10022;5083;2
2822;5857;7
23819;4164;3
27293;5284;5
19659;2267;1
26396;6482;5
6418;2841;7
22432;6254;2
10368;5325;1
11144;5637;7
21845;5972;4
22465;3150;5
18082;5941;2
16462;1659;2
14047;3629;7
13335;8671;3
25137;6534;1
18671;1857;3
10277;1835;5
29615;8357;4
3278;3248;7
8601;1260;4
19548;1068;6
11539;6710;5
2192;3255;2
24827;8465;7
19135;5489;6
2687;3947;4
6343;8772;1
17791;5108;5
181;1940;2
20984;2841;3
8545;4220;2
25410;8012;4
20004;2491;1
13408;8656;2
19856;3883;3
12111;1542;2
19351;1809;3
13491;3033;5
22690;3326;3
26169;6219;6
14065;2456;6
12821;6273;3
16951;8816;2
17529;7017;6
15097;1080;5
9045;8905;6
27053;3577;4
11118;6341;4
19424;1405;2
13330;7977;5
952;3884;3
22272;4978;3
12036;2140;5
10526;2524;2
5950;5110;1
10103;1184;3
21435;8466;1
16854;6000;3
5784;6756;1
22725;8713;7
23693;3107;7
21533;6421;3
9119;5956;4
28589;4103;7
17512;7843;7
10638;4212;6
7377;5273;6
2892;5896;1
25666;2532;6
16304;6066;4
23843;1038;5
3281;5366;2
4497;8522;7
19195;4483;4
24709;1970;1
29100;8367;3
15626;5266;5
23678;3464;3
9027;2876;3
10813;4105;1
23533;5235;7
8225;2052;5
29402;2947;1
26355;3698;7
19970;7120;3
4431;3405;3
8158;8222;1
13552;7948;4
28028;5752;6
27153;6226;6
510;8902;3
4868;5065;6
15969;7708;5
1068;3961;2
26265;4130;5
27370;1124;4
19786;3467;1
20417;5124;7
29943;2735;7
5256;4343;3
25473;7837;6
18955;5005;7
26448;2857;7
10644;2385;7
14120;2317;7
7666;8317;5
9138;7153;2
23620;6986;1
1725;1717;6
27958;4132;5
16397;1089;7
7457;5626;3
26415;6343;2
21443;3482;3
17619;3734;1
26974;1814;7
18764;7915;7
29146;5409;3
708;1692;2
6070;1582;2
2914;8825;7
25864;2541;6
26618;6973;6
24325;7440;1
20904;6980;5
1882;4284;6
27297;8684;6
17709;2098;5
14009;4181;4
14989;1043;7
7189;7432;6
11266;5473;6
12485;4546;4
3417;1427;6
23898;7105;7
27240;6170;1
27200;1565;6
21894;1806;1
24962;8248;7
19083;1454;1
29564;6331;2
29397;7609;5
18054;2074;1
968;8683;6
7910;2160;7
4371;4929;1
7744;4166;1
4148;3668;3
18289;7732;5
245;8439;6
2472;2939;6
5444;5847;5
16027;3975;1
13246;1979;6
7737;8747;5
7250;8069;7
2121;2937;1
18539;6616;3
19862;2308;6
25379;1469;4
3511;4545;1
22030;1975;7
17973;3852;3
18883;2008;4
15453;2248;5
16649;2729;1
22890;7041;3
11469;2860;2
122;3441;2
18236;7966;2
8489;3480;5
18610;6252;6
13071;6397;7
19896;3175;7
3099;4967;6
6134;3313;4
28200;8125;6
20264;6235;5
3840;4524;2
29618;5588;3
10533;7467;2
9366;1943;7
6776;3593;7
28442;6077;7
15392;6850;3
15912;8436;6
15446;4806;6
25152;1104;3
15743;5619;1
8241;6495;2
25736;2835;1
13137;7323;5
19609;7833;3
27225;2488;1
4035;7096;6
18570;5415;3
11154;5986;7
4113;6418;6
13483;3314;2
19147;1356;3
20286;5505;7
4193;4162;2
9088;1955;1
25697;1643;1
15462;2028;1
2651;8901;4
24000;2313;3
9071;3190;6
15933;5686;6
20544;6575;3
5437;7612;6
27336;1750;1
28229;7297;3
814;5481;3
21758;5241;1
7065;2210;1
6630;1621;5
11655;2459;3
8355;1573;2
25562;7229;7
24225;5120;2
15584;2348;1
18493;3524;2
24053;6776;3
8836;2438;6
24423;3642;1
1921;5628;6
15883;6704;4
22688;1910;5
26728;2529;3
10142;7795;6
24011;5198;4
28961;8489;6
22887;6073;1
9896;7039;4
8774;1523;1
28707;4857;4
18995;8690;7
18880;5065;6
5340;2203;7
19012;3823;2
4292;5935;4
1512;7644;4
10245;6871;7
16483;6654;1
10936;1703;6
28990;3924;6
2741;2818;3
23492;4057;6
22258;2088;3
14470;1774;5
25003;8012;6
7267;3754;1
23964;2617;5
28183;8487;5
29310;4074;4
13070;1986;6
17575;2259;3
10057;6722;7
13327;2393;5
595;8485;1
28592;4199;4
11405;2561;2
22268;6876;5
18051;1453;3
10976;7652;1
15399;2108;4
27421;6732;2
22022;1147;3
19504;4911;4
26333;3157;3
10466;3258;4
26910;8428;6
2435;3454;6
28983;7742;6
21163;5154;3
14771;8595;2
6492;1345;5
26667;2124;1
10756;5510;7
8521;8105;1
2928;3595;1
14194;2209;4
24283;7148;1
22336;7339;6
29435;5980;1
2945;3821;6
21963;4919;3
28981;1035;5
19162;7514;3
11737;6675;1
5107;1038;3
20480;5733;5
26312;5941;5
28033;3719;1
2934;1554;1
27513;5424;6
5550;1628;6
11626;7543;5
28870;2492;7
19378;2238;7
6009;7401;4
13965;8430;1
27706;7720;4
14236;1462;2
18277;8364;3
22169;8173;6
3884;1488;6
4478;7029;5
4082;2819;4
19906;6965;3
26900;3263;3
14395;1056;2
8368;4463;2
27221;2928;4
20602;3854;6
23694;5145;3
22114;1056;4
6667;1666;4
27186;8310;2
11041;3603;6
2790;7939;6
25768;2249;7
7637;3658;7
11072;5396;2
6664;2601;7
3842;8021;7
20508;5046;3
406;7905;1
16946;6740;3
15504;8531;6
26179;2771;5
7751;8610;7
8184;1452;1
24338;6931;1
17540;5175;6
1645;5604;3
23212;2398;1
8594;7094;4
13937;1662;2
24999;3578;1
1342;8998;5
21071;6517;3
26192;4352;4
29325;8598;7
6508;7646;2
9829;7270;7
15824;2253;7
20468;4324;4
11016;4880;5
13825;3937;2
18697;2722;6
854;1920;3
10349;2220;7
28896;5862;5
9909;5807;3
27886;5032;7
4423;4601;6
26505;5873;3
7273;6761;5
5234;8487;3
18554;1497;7
25975;6968;7
19854;2264;7
15783;7582;2
430;8493;6
12458;8527;3
12179;4221;6
17416;6381;5
12994;7557;1
17749;3629;7
10457;3204;5
17286;4727;1
14685;2787;5
11084;4247;6
7495;4899;3
16621;5047;5
12042;1743;7
5642;2849;2
9539;1192;4
11851;3991;5
11335;3191;2
11035;6667;6
13774;7643;3
15281;7766;3
7784;8449;4
14694;5970;2
28082;3899;5
25181;2125;3
10152;1449;3
29672;6902;4
12742;6332;7
27613;8241;7
15394;8802;6
26540;3716;2
4908;5858;5
8080;6503;1
6130;6001;4
27165;4472;1
28036;4297;3
4205;5559;5
17395;2507;6
19958;4560;3
23297;7119;7
13865;3672;5
18444;4565;1
23113;4734;1
25140;5067;2
14798;8176;6
17279;3809;3
14851;8034;2
8737;5187;6
17304;2038;2
20815;1057;4
23907;4086;5
17889;5781;7
28278;5267;2
15365;1589;4
27574;6572;6
22200;3945;1
19950;6102;7
26282;6824;4
14339;8754;1
4312;3046;1
22944;2970;5
12812;4671;5
11593;2668;5
18466;7832;6
10267;5067;3
22665;8466;3
13781;1910;2
1472;3221;1
4139;4376;1
10822;6551;4
16672;8336;1
29421;6302;2
13555;1645;1
2805;6523;1
25402;8577;7
19080;3154;1
5248;3557;7
4903;1961;6
9010;8427;4
3633;8818;7
28706;4667;5
22051;8388;7
19600;2409;7
27089;5236;4
17884;4205;6
11764;1816;7
1671;3541;1
8938;8553;1
6022;7904;5
19298;3542;1
27618;5203;6
22862;3210;2
15621;3270;5
1758;8959;5
14113;1575;3
23412;6503;4
19957;6422;2
7661;2011;5
27209;7762;5
28659;5425;3
23418;2807;3
12051;5198;4
20102;3534;3
15963;7122;1
24159;4424;5
14937;6375;2
18576;2643;7
18790;7592;1
13319;3673;3
16954;4408;1
24811;8775;4
322;8117;6
3870;3250;2
3514;1812;5
16719;8680;1
3788;4536;4
24061;7776;5
22255;3447;4
28902;4004;3
25822;7376;2
19769;4813;2
69;7174;6
7738;7078;4
28549;5095;2
26637;7521;5
5747;5399;6
29088;8255;7
20725;6539;5
3481;1814;6
11717;6244;7
4852;5825;3
13771;1900;2
23058;2290;2
25290;6050;1
5705;6062;2
17603;1318;2
29964;1044;1
9049;2080;5
27577;1164;1
4410;2480;4
14579;5008;3
19607;2509;3
10122;5654;4
12546;3720;6
7922;7862;1
7312;2741;1
14288;6812;4
17072;3915;1
4327;7777;7
1810;5622;6
28234;2755;3
20979;3475;4
25884;1854;6
25418;6075;7
7364;6520;7
24658;4904;7
29532;1828;4
21024;5183;7
5566;4651;5
17115;3750;7
14839;2097;2
7846;3500;1
21581;2241;6
3326;7455;1
16997;3730;2
9330;2266;2
21917;1507;5
10156;3544;3
13518;2161;5
27396;1515;4
5664;6573;4
10262;6541;2
20248;5495;1
22404;3803;5
28382;3602;7
23244;8959;1
25462;1516;6
23382;5926;3
23327;6815;3
28731;4602;3
26967;8173;3
10880;2623;5
26560;7232;7
14253;3103;3
18819;3736;4
11982;5884;2
26307;3375;6
29950;3738;6
13698;7412;4
3390;7559;5
309;5957;5
11538;8598;1
22822;1624;3
17021;4880;2
2334;7758;2
22025;6970;1
673;3564;1
26142;3545;1
2352;4790;3
5030;1467;4
9424;4932;4
23165;2162;3
16076;3140;6
1735;6328;1
22184;1209;5
21305;1777;3
26585;7357;3
11744;3896;5
15830;5756;3
9867;6791;7
1310;1487;6
17871;1774;6
1189;5878;6
716;7461;2
15396;7773;6
19068;7668;1
1045;1513;5
26621;3600;7
17379;5500;1
23939;4405;4
409;6014;6
23511;7828;3
19735;7801;6
26999;5659;7
4347;4479;6
3377;1286;3
22113;8607;1
8781;3180;5
28545;6530;6
1972;1988;2
29783;5592;2
26102;5667;3
11518;6494;2
1967;8248;7
27490;3230;6
24871;7318;7
10738;2319;2
8867;6395;2
2076;6580;6
15700;3610;2
15335;5810;1
7746;7450;5
2761;1806;5
26951;4821;4
16952;8126;5
21638;5736;4
26656;5548;5
22371;8415;7
29928;1544;6
16329;7927;2
26404;7997;6
2281;2900;4
10071;7729;1
3041;3015;6
15035;1836;1
24996;2615;7
26927;3435;2
7992;5465;1
4755;4430;4
16680;6307;5
18148;7795;2
18919;4074;4
5058;5972;5
25124;5096;1
6196;7023;2
7529;4946;3
480;1617;6
3560;3840;2
2391;8170;1
19294;8303;4
12967;4919;1
19057;1515;3
2428;1568;4
16999;1923;2
414;4957;1
13856;1396;7
17503;4223;4
7595;4983;3
27518;2254;6
1896;4230;7
1146;2393;7
26570;4857;7
29070;1919;1
14751;6845;6
6663;7377;2
17126;3733;2
16505;8209;5
9892;6564;7
12687;8868;5
265;8549;2
11437;7360;1
28189;3499;3
28948;1799;2
28218;8038;4
16412;7574;6
19462;7942;5
2794;6646;3
28843;1497;3
18889;3020;4
15004;3588;1
28276;4394;2
4924;3806;6
23988;1921;2
5959;8808;5
27182;1689;3
12749;5018;7
26116;5536;7
19863;3725;5
19679;1538;7
8200;7232;3
24866;6147;7
6738;7478;1
574;4636;6
16656;4386;7
6645;1124;6
27947;1696;7
20749;1434;3
26721;2799;1
29556;4306;6
3538;6969;3
9059;2694;3
26346;5670;3
10413;6392;1
6287;8060;2
27446;5922;1
3068;3047;1
26841;8303;4
12863;3440;2
16239;2880;7
4181;4475;1
23265;1880;7
10364;7259;5
207;1839;3
28249;2171;4
18017;8371;5
12080;3173;6
7956;2249;4
20136;7098;4
28933;6824;6
2744;3759;2
14442;2850;5
19757;2434;7
4624;8295;5
6220;3259;1
25380;5775;7
14399;1513;6
17099;5861;7
5376;1475;4
17723;5357;1
1804;4470;7
923;7536;2
15302;4539;3
2975;6400;4
5072;2673;6
25778;4714;6
20204;7253;2
12689;6611;2
21842;6677;4
7697;2307;3
17057;5324;4
18616;3424;2
17372;3195;5
14375;4917;2
21201;4705;5
27717;6133;1
16846;3868;4
20502;7732;1
27919;7726;5
27719;3936;3
7806;1167;1
823;3365;4
2581;2776;6
11324;2828;5
22222;2794;3
15290;7827;1
13812;6839;6
25912;5561;5
22653;4364;4
5159;2947;4
24131;3139;6
26197;8235;4
8691;5293;2
6235;4037;5
16666;8303;3
24614;4474;5
25182;5843;3
13597;8856;7
17231;4022;5
18126;4369;4
16731;6867;4
2961;1041;6
13148;5886;4
26022;8989;1
28152;6547;6
21025;1922;5
7489;3782;5
29464;7329;6
14260;6955;1
9065;3452;1
5562;5039;7
17153;6203;1
27753;2121;1
28846;3342;7
5559;1593;7
24787;3780;6
13673;3529;2
17822;7536;4
21512;2820;3
27647;8422;4
17823;1659;2
15596;5281;7
25676;4069;1
12975;4232;7
15317;6719;4
20165;3130;1
29904;3051;7
29967;6910;5
6251;7837;3
10642;4493;1
10977;3830;1
7199;5182;7
19936;4116;7
25989;3017;7
16835;4590;1
7508;3415;4
13013;8720;1
26545;4875;4
8443;6685;5
18657;8413;7
12173;4313;5
14549;7601;6
15426;5160;7
17436;2055;5
18816;1521;3
16402;1090;2
4942;2708;7
28485;1968;3
15351;1376;5
26823;3175;6
17450;3080;1
12782;6455;2
18114;3820;1
201;8318;3
21658;7202;1
7471;1250;1
12725;8649;6
24601;2417;3
22791;7019;6
23259;3729;3
17510;7886;2
22815;5949;5
12321;3690;3
13412;3300;1
13708;2086;5
16840;4371;4
1927;1409;5
1263;4437;5
28025;4183;3
18861;5918;7
19781;5051;5
13346;2410;2
1591;1008;1
7244;5648;1
15490;7393;7
4097;1154;1
24516;1908;1
8813;7564;3
15322;4657;2
25973;5424;7
7005;8321;5
14599;2251;7
5368;5409;4
13043;4656;5
17053;7347;6
13639;6094;7
16581;4923;5
12241;7098;4
28643;4605;1
2906;4452;2
26083;4039;4
28783;4307;7
8731;8275;7
20106;7873;6
24944;3123;4
20993;3733;5
20515;5583;1
4232;8753;1
13366;4003;6
10633;6479;5
12176;8438;7
15978;3555;3
22970;1258;7
16451;7461;6
21998;8353;1
728;3778;7
15520;7898;5
985;8545;1
6402;6953;4
10074;1067;3
8448;8372;6
7544;5033;4
11218;4230;1
16344;1831;7
10321;5913;7
14574;2963;4
5486;5432;6
21302;1280;4
19801;7931;2
27320;6153;7
27176;3782;6
24512;4984;6
27380;4155;2
29363;1850;2
15046;8973;4
757;1847;4
12981;4188;3
28568;1994;2
14498;3508;5
10585;5441;3
15479;7360;5
7448;3022;1
17485;2484;1
15503;2557;6
5093;4554;3
5601;3365;3
1398;8576;3
20501;5122;5
9217;8774;3
10098;6805;2
8020;2111;6
25038;3328;3
6149;4103;2
6155;8749;2
9155;7309;3
29113;2422;6
9776;5189;7
5001;2375;1
29862;2236;2
20992;4249;6
5845;5043;5
10153;8123;1
21059;2080;1
14008;1509;4
21131;2078;5
2929;2521;4
12191;1021;1
4583;1638;2
5760;1305;4
15461;7734;1
4162;7693;1
10162;4887;3
14488;1271;7
4073;6089;2
20445;3166;5
4385;4937;4
24495;2346;6
403;3370;3
16607;5786;4
5820;5655;3
5607;7665;7
10561;7954;2
7214;6118;6
29035;8308;3
26543;1298;6
25285;4201;7
2141;1483;6
14794;3868;5
24645;5851;4
4953;8679;3
10128;4299;6
21115;6204;1
12466;2322;2
23730;1044;6
10178;2730;7
22796;3279;5
24485;1418;2
26867;8813;2
17458;7786;5
21891;6963;2
24050;1107;4
1523;3449;4
18775;1935;5
11563;4925;4
26182;4583;3
19433;2236;4
15597;7196;3
2547;2320;4
20163;7870;2
18387;6180;7
18872;5997;6
8465;8974;7
4512;6733;1
15128;6504;6
21522;3454;7
14239;6621;5
10376;1779;5
6279;3585;2
20670;2786;4
21837;5710;6
7810;3310;4
24234;1647;2
165;3257;3
24291;6785;4
24667;8831;4
18123;8328;7
13577;3343;1
7413;3822;5
2029;1321;7
18472;3532;4
17586;5605;7
11712;1460;2
9745;8159;3
18192;2240;6
15423;5820;4
10551;2263;5
