Employee_ID;Salary;Department
4821;6633;1
4822;5650;7
4823;5871;3
4824;5444;1
4825;3850;7
4826;6490;6
4827;4554;2
4828;7432;2
4829;6967;6
4830;2549;3
4831;7694;2
4832;5430;5
4833;3411;3
4834;1306;2
4835;5741;6
4836;2355;7
4837;1268;7
4838;3272;5
4839;4935;5
4840;4857;7
4841;5440;6
4842;4536;5
4843;7014;1
4844;2274;7
4845;8825;3
4846;5807;4
4847;6672;4
4848;6311;1
4849;7814;6
4850;7289;6
4851;7841;3
4852;5825;3
4853;8966;7
4854;7792;4
4855;8800;5
4856;7418;1
4857;8419;6
4858;1971;1
4859;8755;4
4860;2128;4
4861;1455;7
4862;8025;5
4863;4610;1
4864;6918;7
4865;5939;5
4866;7675;7
4867;8729;4
4868;5065;6
4869;7222;4
4870;1308;3
4871;5952;4
4872;7650;5
4873;4564;7
4874;6490;4
4875;4057;6
4876;6344;1
4877;8410;7
4878;8652;1
4879;7566;2
4880;7136;7
4881;7258;1
4882;1176;3
4883;8339;1
4884;8770;4
4885;3309;4
4886;8201;4
4887;7583;7
4888;4368;2
4889;4764;5
4890;6945;2
4891;2291;4
4892;8746;6
4893;2849;6
4894;6791;3
4895;2275;7
4896;4051;5
4897;2710;4
4898;1996;4
4899;4976;5
4900;4549;5
4901;1781;6
4902;3392;4
4903;1961;6
4904;4995;5
4905;4971;6
4906;2590;6
4907;1385;5
4908;5858;5
4909;6499;6
4910;2236;2
4911;8696;5
4912;8916;6
4913;2753;6
4914;4128;6
4915;8837;3
4916;7801;2
4917;1459;4
4918;2713;7
4919;8762;4
4920;5112;1
4921;5869;7
4922;4177;3
4923;5259;2
4924;3806;6
4925;5886;2
4926;7529;4
4927;8463;1
4928;5526;5
4929;8870;7
4930;3586;1
4931;1071;5
4932;1580;3
4933;3710;2
4934;8194;5
4935;6203;4
4936;6293;3
4937;8064;5
4938;6906;5
4939;2553;6
4940;2530;5
4941;5642;1
4942;2708;7
4943;6016;7
4944;6704;1
4945;8582;7
4946;7844;2
4947;8976;5
4948;3408;5
4949;4149;4
4950;6561;4
4951;6477;2
4952;5663;6
4953;8679;3
4954;2119;6
4955;6958;6
4956;4441;6
4957;8601;7
4958;3186;7
4959;6868;2
4960;2674;7
4961;8288;5
4962;1336;7
4963;7746;3
4964;8632;4
4965;3243;5
4966;2063;6
4967;7722;7
4968;4754;2
4969;1301;3
4970;6545;5
4971;5547;7
4972;3425;3
4973;8851;2
4974;7005;2
4975;2718;4
4976;7448;6
4977;6427;1
4978;1158;1
4979;7129;5
4980;6165;6
4981;2523;5
4982;6899;3
4983;1233;7
4984;3756;4
4985;8947;6
4986;2274;6
4987;8962;1
4988;2053;1
4989;2960;4
4990;8292;6
4991;7787;1
4992;7079;7
4993;4487;1
4994;3349;3
4995;7495;1
4996;6402;7
4997;2846;3
4998;8655;5
4999;7601;7
5000;6140;2
5001;2375;1
5002;7262;5
5003;8107;7
5004;8707;1
5005;4036;5
5006;1196;5
5007;3449;5
5008;3934;4
5009;4546;5
5010;6765;7
5011;8510;3
5012;8089;6
5013;2661;5
5014;7514;7
5015;7036;1
5016;1869;5
5017;7015;4
5018;4230;4
5019;4193;7
5020;5522;7
5021;2014;6
5022;8083;2
5023;2239;2
5024;4819;1
5025;7783;2
5026;4178;2
5027;7166;4
5028;2042;7
5029;7150;4
5030;1467;4
5031;6808;6
5032;5298;1
5033;1109;6
5034;2364;7
5035;5159;3
5036;6856;3
5037;8213;5
5038;7175;1
5039;7902;2
5040;6068;2
5041;5927;5
5042;6567;2
5043;7391;2
5044;8617;3
5045;6466;4
5046;3678;1
5047;3659;3
5048;5322;6
5049;3963;1
5050;2953;3
5051;5760;4
5052;6745;4
5053;3910;5
5054;1397;1
5055;8721;6
5056;4187;2
5057;4346;1
5058;5972;5
5059;4487;5
5060;3474;6
5061;5087;3
5062;5426;7
5063;3267;6
5064;6904;5
5065;5330;1
5066;8493;6
5067;8299;2
5068;3290;3
5069;6921;2
5070;3069;3
5071;5327;2
5072;2673;6
5073;4438;7
5074;7065;5
5075;4284;2
5076;4140;3
5077;7587;6
5078;3489;3
5079;1680;1
5080;5977;4
5081;7263;5
5082;7557;2
5083;2328;6
5084;2466;2
5085;1571;3
5086;8292;7
5087;1047;5
5088;1915;7
5089;3927;5
5090;5914;6
5091;7264;1
5092;4345;2
5093;4554;3
5094;7643;1
5095;6657;6
5096;5858;1
5097;5981;2
5098;5335;2
5099;3801;7
5100;4542;4
5101;4734;3
5102;4862;4
5103;3065;6
5104;6248;7
5105;3428;3
5106;6148;7
5107;1038;3
5108;1747;7
5109;4726;3
5110;8079;2
5111;2238;6
5112;8290;7
5113;1397;4
5114;3466;3
5115;1949;6
5116;3663;7
5117;6308;6
5118;8255;2
5119;8645;7
5120;7004;3
5121;8521;4
5122;6849;3
5123;6797;2
5124;8653;1
5125;8048;3
5126;8702;7
5127;7445;4
5128;3960;3
5129;2276;1
5130;1742;3
5131;4123;6
5132;7718;7
5133;5334;2
5134;7028;7
5135;2891;5
5136;3000;5
5137;2709;5
5138;5612;6
5139;4737;5
5140;1720;5
5141;7724;6
5142;3118;6
5143;1102;4
5144;1441;5
5145;4752;4
5146;8338;3
5147;2701;6
5148;2612;6
5149;2540;4
5150;6535;5
5151;4531;4
5152;1521;2
5153;4485;7
5154;2536;6
5155;8269;2
5156;2127;7
5157;2120;6
5158;6740;7
5159;2947;4
5160;7519;5
5161;4027;7
5162;1027;5
5163;5338;3
5164;7138;2
5165;7535;4
5166;6465;5
5167;4346;2
5168;7106;2
5169;4918;1
5170;2415;1
5171;3459;5
5172;2733;1
5173;4445;1
5174;7836;3
5175;4097;5
5176;8784;2
5177;6850;3
5178;2899;2
5179;8821;5
5180;6298;6
5181;1243;7
5182;6084;1
5183;7506;4
5184;3002;1
5185;6163;3
5186;3971;7
5187;1744;4
5188;7673;7
5189;7303;7
5190;2026;6
5191;8660;5
5192;6340;6
5193;3693;7
5194;2336;7
5195;6686;3
5196;1526;4
5197;3281;7
5198;6510;2
5199;6876;4
5200;5186;7
5201;4636;1
5202;4773;5
5203;7121;1
5204;8582;7
5205;4445;1
5206;2279;4
5207;3657;4
5208;6641;3
5209;5236;5
5210;7815;4
5211;5684;4
5212;8413;6
5213;8553;1
5214;6060;1
5215;5151;4
5216;6198;3
5217;7441;2
5218;8751;3
5219;4040;7
5220;1022;7
5221;5459;2
5222;5981;5
5223;7243;6
5224;8071;5
5225;6715;2
5226;8472;7
5227;8561;1
5228;8265;7
5229;4788;6
5230;7059;3
5231;4763;3
5232;1382;4
5233;6183;2
5234;8487;3
5235;2369;1
5236;6638;7
5237;2756;3
5238;8412;3
5239;2960;7
5240;5821;4
5241;7028;4
5242;2984;6
5243;1528;4
5244;2520;3
5245;3211;3
5246;5747;3
5247;4229;7
5248;3557;7
5249;3429;2
5250;8794;5
5251;5725;1
5252;1348;5
5253;1190;6
5254;3950;5
5255;8733;6
5256;4343;3
5257;6045;5
5258;4501;5
5259;6947;3
5260;5758;1
5261;1881;2
5262;8000;3
5263;3749;5
5264;5792;2
5265;7287;3
5266;4413;2
5267;4843;7
5268;2975;6
5269;6823;4
5270;1557;4
5271;6751;3
5272;3614;5
5273;2487;2
5274;3607;2
5275;1996;4
5276;2695;3
5277;1140;3
5278;5295;2
5279;7624;5
5280;8630;7
5281;8736;6
5282;3356;6
5283;7615;3
5284;3171;2
5285;8023;3
5286;7937;3
5287;8893;1
5288;5238;1
5289;5195;1
5290;1273;7
5291;2438;2
5292;2181;4
5293;6864;5
5294;4740;3
5295;3622;5
5296;5078;5
5297;2212;2
5298;5002;3
5299;5644;5
5300;1991;1
5301;5106;3
5302;2504;2
5303;7522;2
5304;6655;7
5305;4976;7
5306;4254;5
5307;6923;6
5308;6343;5
5309;6262;7
5310;2349;1
5311;2294;5
5312;8424;1
5313;3375;2
5314;2895;6
5315;7060;3
5316;4372;3
5317;4795;6
5318;4417;5
5319;7812;7
5320;6226;6
5321;3480;3
5322;2727;3
5323;8859;1
5324;8128;3
5325;3870;4
5326;2656;3
5327;3685;2
5328;4985;5
5329;4612;1
5330;4333;2
5331;6585;2
5332;8303;7
5333;3209;4
5334;5550;6
5335;2191;6
5336;8357;7
5337;4194;6
5338;5378;1
5339;6853;7
5340;2203;7
5341;4920;3
5342;1824;3
5343;5616;3
5344;3222;1
5345;8525;2
5346;3686;6
5347;6942;6
5348;4679;7
5349;2995;1
5350;7523;4
5351;5412;3
5352;6597;5
5353;3058;4
5354;2051;4
5355;6212;2
5356;1514;5
5357;2482;1
5358;7356;7
5359;8937;5
5360;8836;7
5361;5164;5
5362;4457;3
5363;7919;1
5364;3773;7
5365;4187;2
5366;2187;6
5367;4333;1
5368;5409;4
5369;5921;6
5370;4429;7
5371;4794;6
5372;1776;2
5373;2956;3
5374;1019;6
5375;1267;2
5376;1475;4
5377;5594;1
5378;2004;2
5379;6051;6
5380;2935;6
5381;4744;6
5382;1919;2
5383;5711;6
5384;5419;2
5385;8969;1
5386;8690;3
5387;6389;1
5388;4643;3
5389;1592;2
5390;5485;4
5391;7321;5
5392;3487;6
5393;8078;5
5394;6297;2
5395;3587;1
5396;6544;6
5397;4159;5
5398;6975;7
5399;5018;1
5400;4146;3
5401;6049;3
5402;2739;1
5403;2571;2
5404;1578;5
5405;6778;2
5406;6480;2
5407;6699;2
5408;1813;5
5409;3192;2
5410;6481;5
5411;1513;4
5412;5189;6
5413;2045;7
5414;3590;1
5415;8724;7
5416;1957;6
5417;3839;6
5418;7523;2
5419;6361;6
5420;2233;2
5421;1381;7
5422;2799;4
5423;3755;7
5424;1117;6
5425;2249;6
5426;2533;3
5427;2957;2
5428;1275;7
5429;8706;1
5430;2590;6
5431;3093;7
5432;3438;7
5433;7580;7
5434;5422;7
5435;5613;4
5436;6386;1
5437;7612;6
5438;4849;1
5439;6082;7
5440;6016;4
5441;6217;5
5442;8422;5
5443;2322;1
5444;5847;5
5445;1119;4
5446;2484;1
5447;6731;4
5448;3136;1
5449;2544;4
5450;3069;6
5451;6705;1
5452;4435;3
5453;2486;1
5454;3243;7
5455;8030;4
5456;5803;2
5457;8322;3
5458;6303;5
5459;2804;1
5460;4060;6
5461;8039;7
5462;2998;2
5463;5813;7
5464;1772;2
5465;5154;4
5466;6393;6
5467;7943;2
5468;7538;5
5469;6527;5
5470;6742;4
5471;8869;7
5472;2934;7
5473;3469;3
5474;7765;7
5475;8934;3
5476;4120;1
5477;7331;6
5478;4375;5
5479;3405;3
5480;2689;7
5481;1066;1
5482;5560;5
5483;2237;7
5484;4615;7
5485;7977;4
5486;5432;6
5487;3338;4
5488;2109;6
5489;1795;1
5490;3066;4
5491;2449;3
5492;1685;7
5493;3943;4
5494;2016;3
5495;3787;7
5496;3888;5
5497;6245;3
5498;4856;2
5499;1866;3
5500;4676;2
5501;6940;6
5502;4488;3
5503;3672;6
5504;5997;3
5505;1234;7
5506;6085;4
5507;2092;5
5508;1341;6
5509;8346;4
5510;4262;3
5511;4935;5
5512;1865;6
5513;8000;2
5514;3811;6
5515;4353;7
5516;1612;3
5517;5504;3
5518;3635;6
5519;2513;4
5520;4358;1
5521;3803;3
5522;7050;1
5523;7472;2
5524;7646;7
5525;6053;6
5526;1060;1
5527;4561;6
5528;4281;1
5529;4072;7
5530;2345;7
5531;2595;1
5532;4564;2
5533;4301;6
5534;4745;2
5535;2511;7
5536;4308;5
5537;6069;1
5538;4185;7
5539;4025;1
5540;4229;1
5541;1896;4
5542;4294;7
5543;7984;1
5544;8223;7
5545;4855;4
5546;1541;4
5547;2283;1
5548;2701;6
5549;7585;6
5550;1628;6
5551;7240;1
5552;4008;6
5553;5677;4
5554;6343;4
5555;8515;1
5556;5483;7
5557;1689;5
5558;8213;3
5559;1593;7
5560;2850;2
5561;5199;6
5562;5039;7
5563;5059;2
5564;1482;3
5565;4759;4
5566;4651;5
5567;4367;6
5568;4295;6
5569;6686;6
5570;5141;1
5571;3542;4
5572;2587;4
5573;7021;5
5574;7332;4
5575;7080;4
5576;5677;2
5577;3204;1
5578;2319;4
5579;7444;4
5580;3320;5
5581;6310;1
5582;2236;5
5583;4086;4
5584;2341;2
5585;3281;4
5586;4149;1
5587;1584;3
5588;7464;1
5589;5860;7
5590;2815;3
5591;4062;6
5592;7353;3
5593;2726;1
5594;3989;1
5595;3928;7
5596;3085;3
5597;5727;7
5598;7624;4
5599;2358;1
5600;6995;7
5601;3365;3
5602;5741;7
5603;3839;3
5604;7610;7
5605;6908;2
5606;6643;1
5607;7665;7
5608;5144;7
5609;8832;6
5610;2663;7
5611;2278;7
5612;2112;1
5613;5115;3
5614;1958;7
5615;6243;1
5616;1234;7
5617;2047;6
5618;7901;4
5619;2950;3
5620;4271;4
5621;2645;1
5622;2145;1
5623;8411;2
5624;6320;5
5625;2842;5
5626;1482;6
5627;7131;1
5628;3020;1
5629;4170;6
5630;8098;5
5631;7956;7
5632;2656;3
5633;1202;3
5634;4247;1
5635;7974;7
5636;1493;7
5637;7115;3
5638;7926;1
5639;1991;2
5640;4146;3
5641;7863;4
5642;2849;2
5643;3492;3
5644;5279;5
5645;6669;2
5646;8549;2
5647;2669;1
5648;2676;7
5649;8245;6
5650;2768;4
5651;1185;6
5652;1637;3
5653;6607;5
5654;1058;4
5655;8963;6
5656;3288;6
5657;4681;4
5658;3688;5
5659;8650;4
5660;3513;3
5661;7805;7
5662;5113;5
5663;8482;6
5664;6573;4
5665;6408;3
5666;3007;7
5667;6158;5
5668;2952;7
5669;7517;4
5670;2397;3
5671;2018;4
5672;3117;3
5673;3206;7
5674;2331;5
5675;4742;4
5676;4571;7
5677;7108;1
5678;4155;6
5679;4309;1
5680;4115;5
5681;6750;3
5682;1949;5
5683;6157;7
5684;5644;3
5685;1251;3
5686;1218;5
5687;8535;7
5688;6246;1
5689;7696;1
5690;3261;3
5691;8417;1
5692;6384;6
5693;5620;3
5694;7153;1
5695;1521;4
5696;6666;4
5697;4452;7
5698;4282;7
5699;8987;7
5700;5066;3
5701;8636;5
5702;7872;2
5703;8805;7
5704;1703;7
5705;6062;2
5706;3384;2
5707;6860;2
5708;2285;3
5709;1417;3
5710;8454;5
5711;8645;4
5712;2176;2
5713;5448;4
5714;8258;1
5715;6954;1
5716;8695;5
5717;7333;7
5718;7066;6
5719;5378;6
5720;5860;7
5721;8987;6
5722;7684;1
5723;5392;5
5724;4537;7
5725;6173;1
5726;8337;5
5727;6478;1
5728;6435;2
5729;8662;5
5730;6426;3
5731;5097;1
5732;6298;4
5733;4768;1
5734;7617;4
5735;8603;7
5736;6658;4
5737;6407;6
5738;6156;7
5739;3846;4
5740;8556;6
5741;1083;2
5742;4203;5
5743;2119;5
5744;3578;4
5745;7143;5
5746;1655;5
5747;5399;6
5748;2216;7
5749;6885;5
5750;3777;2
5751;4663;7
5752;5553;1
5753;6664;1
5754;6091;7
5755;8274;2
5756;8984;1
5757;6166;4
5758;1672;3
5759;4166;5
5760;1305;4
5761;3584;7
5762;8582;7
5763;6431;2
5764;8873;5
5765;1972;2
5766;6443;6
5767;7889;5
5768;7577;1
5769;3902;5
5770;4042;4
5771;3632;4
5772;5607;5
5773;7783;2
5774;1361;6
5775;2475;6
5776;2429;1
5777;5929;2
5778;2722;1
5779;3084;7
5780;8974;4
5781;1345;3
5782;1085;2
5783;1024;4
5784;6756;1
5785;2841;3
5786;7339;7
5787;3503;7
5788;5941;6
5789;6984;1
5790;8182;3
5791;6420;7
5792;5771;1
5793;4802;5
5794;2543;5
5795;5086;2
5796;1377;6
5797;6195;3
5798;7667;7
5799;2551;5
5800;8884;4
5801;6287;2
5802;2789;1
5803;7508;3
5804;3219;7
5805;3892;1
5806;6088;2
5807;3293;1
5808;7770;1
5809;8347;2
5810;2529;1
5811;3292;4
5812;6233;6
5813;4496;1
5814;2584;3
5815;4642;4
5816;2629;5
5817;2726;2
5818;3517;4
5819;3024;4
5820;5655;3
5821;5230;3
5822;1185;5
5823;6046;6
5824;3593;4
5825;1576;3
5826;8679;1
5827;5168;2
5828;3259;6
5829;8962;2
5830;6504;2
5831;3833;5
5832;7906;6
5833;1528;4
5834;5766;6
5835;5597;5
5836;4989;2
5837;4375;3
5838;3515;5
5839;8744;1
5840;8722;6
5841;1346;2
5842;3107;3
5843;5304;1
5844;1437;4
5845;5043;5
5846;4993;6
5847;4090;7
5848;4082;7
5849;3649;6
5850;5635;5
5851;5489;1
5852;3069;5
5853;3330;2
5854;8126;6
5855;1969;2
5856;8778;3
5857;8280;4
5858;3082;4
5859;5042;2
5860;4453;6
5861;6618;2
5862;3802;5
5863;4059;4
5864;2091;5
5865;8078;6
5866;8062;7
5867;3235;1
5868;1216;5
5869;4257;5
5870;2795;4
5871;8007;3
5872;6640;6
5873;6374;4
5874;7847;3
5875;7284;5
5876;6456;1
5877;6386;6
5878;3263;6
5879;1967;4
5880;5487;1
5881;1309;1
5882;4821;1
5883;4392;5
5884;5238;1
5885;7414;7
5886;3352;6
5887;5459;4
5888;1567;2
5889;6822;6
5890;3713;1
5891;3978;4
5892;6092;3
5893;1485;5
5894;5900;4
5895;2825;7
5896;1190;3
5897;8531;6
5898;3955;2
5899;8282;1
5900;6590;7
5901;3963;6
5902;1967;1
5903;1681;7
5904;8888;5
5905;8407;7
5906;6851;4
5907;8311;6
5908;3861;7
5909;4639;5
5910;7767;6
5911;6586;5
5912;7565;7
5913;5145;7
5914;6984;4
5915;6443;2
5916;1642;1
5917;7412;2
5918;4378;7
5919;5230;2
5920;4765;1
5921;5654;2
5922;8690;2
5923;4002;4
5924;7814;5
5925;8681;5
5926;4638;2
5927;4494;2
5928;3818;3
5929;6278;3
5930;2408;3
5931;7271;1
5932;2410;2
5933;1914;3
5934;5793;2
5935;1846;1
5936;4167;6
5937;8728;6
5938;1751;7
5939;1864;5
5940;2593;1
5941;3474;6
5942;5102;4
5943;6283;2
5944;8222;5
5945;3318;6
5946;8416;7
5947;8663;6
5948;8369;7
5949;6049;5
5950;5110;1
5951;1657;3
5952;4929;3
5953;1172;3
5954;4117;7
5955;7329;5
5956;4236;2
5957;6040;4
5958;4094;5
5959;8808;5
5960;7597;2
5961;7343;4
5962;6778;7
5963;1033;1
5964;5565;5
5965;2838;5
5966;1086;1
5967;3203;7
5968;3694;5
5969;5641;6
5970;2113;7
5971;5025;5
5972;6761;3
5973;5128;2
5974;4730;3
5975;4689;5
5976;3692;7
5977;6909;7
5978;1992;7
5979;5981;3
5980;5680;4
5981;2908;6
5982;3187;1
5983;5061;1
5984;7995;2
5985;5063;2
5986;3667;1
5987;6134;5
5988;7216;4
5989;6942;2
5990;6162;7
5991;3028;5
5992;2613;6
5993;8210;2
5994;7512;3
5995;5344;3
5996;2361;2
5997;2268;1
5998;3249;4
5999;3384;4
6000;7687;5
6001;6558;2
6002;3822;1
6003;6767;3
6004;2131;1
6005;5142;7
6006;8283;1
6007;3807;3
6008;3644;3
6009;7401;4
6010;8319;6
6011;1100;4
6012;7703;1
6013;4597;5
6014;2941;4
6015;2549;5
6016;6248;1
6017;2599;5
6018;8248;2
6019;2615;5
6020;8703;1
6021;6533;2
6022;7904;5
6023;6373;1
6024;8641;5
6025;5126;1
6026;4946;5
6027;5089;6
6028;5543;4
6029;4334;5
6030;3184;7
6031;2898;6
6032;2178;4
6033;8509;7
6034;5336;1
6035;3239;4
6036;2406;5
6037;6481;2
6038;7226;4
6039;1293;1
6040;3884;3
6041;2238;2
6042;2239;5
6043;4052;2
6044;1040;6
6045;6437;1
6046;1532;6
6047;5705;5
6048;4385;3
6049;3714;4
6050;5448;7
6051;3588;3
6052;5825;3
6053;3401;1
6054;2220;1
6055;3631;2
6056;7860;2
6057;3574;3
6058;4344;6
6059;2567;6
6060;4359;5
6061;1481;6
6062;7237;1
6063;2168;5
6064;6516;6
6065;2009;7
6066;6502;4
6067;3425;7
6068;1960;2
6069;8306;5
6070;1582;2
6071;8090;4
6072;4169;4
6073;2059;5
6074;5163;7
6075;2391;4
6076;7218;1
6077;8061;5
6078;7588;3
6079;6846;7
6080;3351;6
6081;8065;7
6082;3785;6
6083;4036;5
6084;7137;1
6085;8271;4
6086;1937;7
6087;5601;1
6088;2868;1
6089;3623;3
6090;4662;5
6091;5802;3
6092;6048;1
6093;5871;1
6094;3832;7
6095;8971;1
6096;6648;5
6097;5282;4
6098;7821;4
6099;4773;6
6100;1933;2
6101;8525;4
6102;8860;7
6103;1539;4
6104;3675;4
6105;1085;5
6106;5954;7
6107;4537;7
6108;6199;2
6109;4602;7
6110;2981;5
6111;1418;5
6112;6534;1
6113;6854;4
6114;8019;7
6115;4666;2
6116;5210;7
6117;1417;6
6118;7987;3
6119;6770;6
6120;6598;5
6121;1951;1
6122;5118;4
6123;5578;7
6124;7463;1
6125;4352;1
6126;4288;2
6127;4394;5
6128;2120;3
6129;1398;7
6130;6001;4
6131;6456;6
6132;1330;7
6133;5721;5
6134;3313;4
6135;8307;1
6136;1835;6
6137;4595;2
6138;3622;4
6139;8542;2
6140;8782;4
6141;4565;5
6142;6855;3
6143;8342;1
6144;7142;7
6145;8327;7
6146;6433;6
6147;1892;2
6148;5601;2
6149;4103;2
6150;2063;1
6151;7074;1
6152;2264;4
6153;2797;2
6154;4712;1
6155;8749;2
6156;7386;6
6157;6190;1
6158;1007;6
6159;4345;5
6160;1017;3
6161;6102;4
6162;3559;3
6163;8312;7
6164;1224;5
6165;1697;7
6166;3806;6
6167;8124;6
6168;4726;4
6169;1219;5
6170;7702;4
6171;7666;2
6172;5724;5
6173;8497;1
6174;2362;3
6175;4174;7
6176;5032;7
6177;8211;4
6178;6245;1
6179;8082;4
6180;3361;6
6181;2120;1
6182;2491;4
6183;7153;7
6184;7837;5
6185;1208;7
6186;8250;7
6187;1045;6
6188;7542;2
6189;5063;4
6190;3042;5
6191;4465;6
6192;8699;3
6193;7159;5
6194;1673;1
6195;1919;6
6196;7023;2
6197;2145;3
6198;5891;1
6199;8900;5
6200;1076;2
6201;3388;4
6202;6969;4
6203;8559;2
6204;1012;3
6205;8144;5
6206;6612;3
6207;3885;5
6208;4025;1
6209;7422;7
6210;5167;7
6211;6378;1
6212;3126;5
6213;1986;3
6214;6796;7
6215;7550;7
6216;2035;7
6217;3935;5
6218;6579;5
6219;1017;4
6220;3259;1
6221;2542;5
6222;2056;5
6223;8225;3
6224;3768;4
6225;7826;7
6226;3102;3
6227;5860;2
6228;3436;4
6229;7963;1
6230;2187;6
6231;2891;1
6232;5599;7
6233;7811;1
6234;4375;4
6235;4037;5
6236;7381;6
6237;1470;6
6238;1157;3
6239;2656;4
6240;4691;2
6241;4136;2
6242;1447;1
6243;5297;1
6244;5789;2
6245;8543;5
6246;4339;5
6247;7014;5
6248;1465;2
6249;5395;1
6250;5557;4
6251;7837;3
6252;5991;5
6253;6743;1
6254;1204;3
6255;1685;4
6256;7652;2
6257;8667;7
6258;8719;4
6259;5818;7
6260;4279;5
6261;3473;1
6262;4047;4
6263;6894;4
6264;2037;2
6265;2346;5
6266;1250;3
6267;5011;6
6268;1256;1
6269;8621;3
6270;8737;4
6271;4414;4
6272;3504;6
6273;6134;7
6274;1009;3
6275;3990;5
6276;6955;5
6277;1573;1
6278;8637;2
6279;3585;2
6280;2176;2
6281;8461;1
6282;7628;6
6283;1948;1
6284;5107;4
6285;1771;1
6286;7397;2
6287;8060;2
6288;3741;1
6289;2740;1
6290;5774;5
6291;6167;2
6292;1891;1
6293;5490;6
6294;3018;7
6295;4934;2
6296;4497;2
6297;5685;3
6298;7394;5
6299;3893;7
6300;4054;4
6301;5202;4
6302;7327;6
6303;3687;5
6304;1085;4
6305;4169;6
6306;8532;1
6307;5506;6
6308;4988;7
6309;4431;3
6310;5893;5
6311;6982;3
6312;3883;4
6313;4622;4
6314;4122;7
6315;1981;7
6316;4811;3
6317;5760;6
6318;1568;7
6319;1337;6
6320;3570;2
6321;1778;7
6322;2440;7
6323;8086;1
6324;1790;2
6325;5236;1
6326;5499;6
6327;7586;3
6328;5118;3
6329;5206;4
6330;8843;3
6331;4172;5
6332;8346;1
6333;4446;1
6334;3553;6
6335;8365;4
6336;3048;6
6337;3488;7
6338;4014;5
6339;7868;7
6340;4697;6
6341;3657;3
6342;1233;5
6343;8772;1
6344;1515;7
6345;8889;1
6346;4079;5
6347;4163;1
6348;8904;7
6349;1666;1
6350;5147;1
6351;3587;2
6352;3656;7
6353;7614;4
6354;5767;5
6355;7622;7
6356;1125;5
6357;3243;2
6358;8148;4
6359;1162;1
6360;7353;2
6361;3513;2
6362;1668;3
6363;6565;7
6364;3691;1
6365;7279;4
6366;6409;1
6367;5244;5
6368;7448;5
6369;1844;4
6370;3298;5
6371;1944;4
6372;6424;2
6373;8287;2
6374;2325;7
6375;4987;7
6376;2871;7
6377;3797;4
6378;8602;4
6379;8226;2
6380;5330;5
6381;2759;6
6382;4548;4
6383;6282;4
6384;4767;5
6385;7696;2
6386;5020;5
6387;5433;6
6388;8646;6
6389;4281;1
6390;2423;1
6391;5487;7
6392;2788;5
6393;7591;2
6394;3737;5
6395;4446;2
6396;1433;4
6397;7492;6
6398;7614;4
6399;6598;3
6400;5107;2
6401;2045;6
6402;6953;4
6403;5873;3
6404;3454;5
6405;4052;1
6406;2753;5
6407;2665;5
6408;3990;5
6409;3115;2
6410;3372;7
6411;3657;5
6412;7267;2
6413;6145;5
6414;7385;5
6415;5242;1
6416;2775;2
6417;5552;1
6418;2841;7
6419;4384;6
6420;6352;3
6421;5108;5
6422;7525;4
6423;8807;1
6424;8039;3
6425;2499;3
6426;6766;6
6427;1204;6
6428;8991;5
6429;1243;2
6430;1324;6
6431;5002;3
6432;3760;7
6433;8987;6
6434;3420;5
6435;5296;4
6436;8065;1
6437;8422;4
6438;2850;6
6439;3744;1
6440;7166;5
6441;2773;7
6442;3137;4
6443;6340;4
6444;6088;6
6445;8358;1
6446;2678;7
6447;5530;1
6448;1901;6
6449;3117;3
6450;6936;6
6451;3862;6
6452;8415;4
6453;5418;4
6454;5947;4
6455;7266;5
6456;3618;5
6457;2232;4
6458;8094;1
6459;2118;2
6460;6902;4
6461;3723;3
6462;2678;2
6463;7411;5
6464;1231;1
6465;1314;5
6466;6640;6
6467;5017;5
6468;5953;1
6469;8649;5
6470;7837;3
6471;6717;2
6472;8346;1
6473;4331;2
6474;8470;4
6475;4376;6
6476;8821;7
6477;1351;2
6478;7089;3
6479;1749;3
6480;3862;4
6481;3196;3
6482;6954;2
6483;3963;3
6484;3141;6
6485;2181;1
6486;1870;2
6487;3684;5
6488;3970;3
6489;7898;7
6490;2985;4
6491;8946;5
6492;1345;5
6493;2988;2
6494;8143;1
6495;2405;5
6496;4824;6
6497;1521;4
6498;1666;7
6499;5455;2
6500;4669;6
6501;4497;2
6502;5956;4
6503;3120;5
6504;4095;1
6505;6331;6
6506;1203;4
6507;4691;1
6508;7646;2
6509;8840;7
6510;3061;1
6511;7633;2
6512;1560;2
6513;2346;7
6514;5347;2
6515;5748;7
6516;7525;7
6517;8254;7
6518;1300;7
6519;6491;4
6520;5117;2
6521;1543;3
6522;3349;4
6523;7354;2
6524;1817;5
6525;3634;3
6526;8270;7
6527;4705;3
6528;6840;4
6529;5664;4
6530;4750;7
6531;1900;1
6532;1523;4
6533;4190;3
6534;1814;1
6535;7467;5
6536;5151;4
6537;6613;3
6538;4480;6
6539;1218;3
6540;2678;4
6541;1216;4
6542;3918;2
6543;8421;5
6544;6877;4
6545;8835;7
6546;4655;6
6547;4671;6
6548;7250;5
6549;5590;2
6550;7355;3
6551;8516;1
6552;6606;3
6553;2310;1
6554;3696;2
6555;1964;7
6556;4353;1
6557;8886;3
6558;3020;7
6559;4766;5
6560;7587;2
6561;5873;1
6562;8033;3
6563;1504;6
6564;4640;7
6565;5956;4
6566;4614;6
6567;1314;2
6568;7564;4
